time_key,date,hour,day,week,month,quarter,year
T073111,25-04-2015 02:48,02,25,4th Week,04,Q2,2015
T073112,17-11-2016 21:47,21,17,3rd Week,11,Q4,2016
T073113,01-10-2020 00:32,00,01,1st Week,10,Q4,2020
T073114,04-04-2016 15:54,15,04,1st Week,04,Q2,2016
T073115,09-01-2020 11:04,11,09,2nd Week,01,Q1,2020
T073116,25-04-2015 23:23,23,25,4th Week,04,Q2,2015
T073117,20-05-2015 11:36,11,20,3rd Week,05,Q2,2015
T073118,15-05-2014 02:30,02,15,3rd Week,05,Q2,2014
T073119,12-09-2015 17:46,17,12,2nd Week,09,Q3,2015
T073120,15-04-2018 03:54,03,15,3rd Week,04,Q2,2018
T073121,25-03-2015 02:52,02,25,4th Week,03,Q1,2015
T073122,13-06-2015 16:52,16,13,2nd Week,06,Q2,2015
T073123,10-01-2020 16:50,16,10,2nd Week,01,Q1,2020
T073124,20-02-2014 07:28,07,20,3rd Week,02,Q1,2014
T073125,08-08-2014 23:17,23,08,2nd Week,08,Q3,2014
T073126,03-09-2015 05:38,05,03,1st Week,09,Q3,2015
T073127,17-11-2016 02:04,02,17,3rd Week,11,Q4,2016
T073128,25-09-2019 12:07,12,25,4th Week,09,Q3,2019
T073129,04-10-2018 20:57,20,04,1st Week,10,Q4,2018
T073130,21-08-2019 08:08,08,21,3rd Week,08,Q3,2019
T073131,09-10-2019 11:17,11,09,2nd Week,10,Q4,2019
T073132,12-10-2015 08:09,08,12,2nd Week,10,Q4,2015
T073133,05-02-2019 12:51,12,05,1st Week,02,Q1,2019
T073134,22-11-2017 16:10,16,22,4th Week,11,Q4,2017
T073135,20-03-2014 07:05,07,20,3rd Week,03,Q1,2014
T073136,26-03-2018 02:39,02,26,4th Week,03,Q1,2018
T073137,14-09-2020 15:26,15,14,2nd Week,09,Q3,2020
T073138,13-05-2017 21:43,21,13,2nd Week,05,Q2,2017
T073139,31-08-2015 19:45,19,31,4th Week,08,Q3,2015
T073140,25-09-2017 19:00,19,25,4th Week,09,Q3,2017
T073141,21-10-2014 10:51,10,21,3rd Week,10,Q4,2014
T073142,17-10-2016 19:42,19,17,3rd Week,10,Q4,2016
T073143,11-11-2019 00:43,00,11,2nd Week,11,Q4,2019
T073144,21-11-2018 03:57,03,21,3rd Week,11,Q4,2018
T073145,03-11-2019 08:00,08,03,1st Week,11,Q4,2019
T073146,13-08-2020 15:08,15,13,2nd Week,08,Q3,2020
T073147,23-08-2017 09:53,09,23,4th Week,08,Q3,2017
T073148,22-10-2014 20:55,20,22,4th Week,10,Q4,2014
T073149,19-12-2016 05:14,05,19,3rd Week,12,Q4,2016
T073150,14-02-2018 09:34,09,14,2nd Week,02,Q1,2018
T073151,21-09-2019 10:47,10,21,3rd Week,09,Q3,2019
T073152,25-04-2014 21:00,21,25,4th Week,04,Q2,2014
T073153,06-08-2017 09:32,09,06,1st Week,08,Q3,2017
T073154,14-01-2018 17:45,17,14,2nd Week,01,Q1,2018
T073155,12-09-2015 08:26,08,12,2nd Week,09,Q3,2015
T073156,18-10-2018 21:47,21,18,3rd Week,10,Q4,2018
T073157,05-08-2018 00:47,00,05,1st Week,08,Q3,2018
T073158,13-05-2015 01:07,01,13,2nd Week,05,Q2,2015
T073159,03-12-2019 14:21,14,03,1st Week,12,Q4,2019
T073160,07-02-2020 13:07,13,07,1st Week,02,Q1,2020
T073161,22-08-2020 18:49,18,22,4th Week,08,Q3,2020
T073162,24-05-2020 16:08,16,24,4th Week,05,Q2,2020
T073163,04-08-2014 01:32,01,04,1st Week,08,Q3,2014
T073164,20-11-2020 07:08,07,20,3rd Week,11,Q4,2020
T073165,05-07-2017 15:55,15,05,1st Week,07,Q3,2017
T073166,18-08-2018 15:55,15,18,3rd Week,08,Q3,2018
T073167,04-02-2014 11:32,11,04,1st Week,02,Q1,2014
T073168,12-08-2017 22:29,22,12,2nd Week,08,Q3,2017
T073169,19-04-2016 17:00,17,19,3rd Week,04,Q2,2016
T073170,12-04-2020 17:43,17,12,2nd Week,04,Q2,2020
T073171,17-08-2019 20:17,20,17,3rd Week,08,Q3,2019
T073172,07-11-2014 13:40,13,07,1st Week,11,Q4,2014
T073173,25-06-2016 02:08,02,25,4th Week,06,Q2,2016
T073174,22-05-2014 01:55,01,22,4th Week,05,Q2,2014
T073175,10-03-2014 19:49,19,10,2nd Week,03,Q1,2014
T073176,29-12-2020 10:13,10,29,4th Week,12,Q4,2020
T073177,25-07-2017 10:03,10,25,4th Week,07,Q3,2017
T073178,04-10-2019 02:47,02,04,1st Week,10,Q4,2019
T073179,04-12-2016 11:00,11,04,1st Week,12,Q4,2016
T073180,25-10-2018 00:48,00,25,4th Week,10,Q4,2018
T073181,09-08-2017 14:43,14,09,2nd Week,08,Q3,2017
T073182,11-07-2017 04:26,04,11,2nd Week,07,Q3,2017
T073183,30-12-2020 21:50,21,30,4th Week,12,Q4,2020
T073184,02-06-2016 21:31,21,02,1st Week,06,Q2,2016
T073185,28-02-2020 09:02,09,28,4th Week,02,Q1,2020
T073186,20-06-2018 05:44,05,20,3rd Week,06,Q2,2018
T073187,03-09-2018 14:54,14,03,1st Week,09,Q3,2018
T073188,19-09-2014 16:42,16,19,3rd Week,09,Q3,2014
T073189,03-01-2015 02:13,02,03,1st Week,01,Q1,2015
T073190,27-06-2017 05:16,05,27,4th Week,06,Q2,2017
T073191,23-03-2015 14:08,14,23,4th Week,03,Q1,2015
T073192,03-09-2015 06:02,06,03,1st Week,09,Q3,2015
T073193,12-12-2020 16:32,16,12,2nd Week,12,Q4,2020
T073194,25-03-2019 09:03,09,25,4th Week,03,Q1,2019
T073195,28-05-2017 11:10,11,28,4th Week,05,Q2,2017
T073196,28-06-2019 09:44,09,28,4th Week,06,Q2,2019
T073197,04-09-2014 13:00,13,04,1st Week,09,Q3,2014
T073198,04-12-2015 10:11,10,04,1st Week,12,Q4,2015
T073199,25-02-2020 23:31,23,25,4th Week,02,Q1,2020
T073200,22-12-2015 06:35,06,22,4th Week,12,Q4,2015
T073201,13-06-2015 12:38,12,13,2nd Week,06,Q2,2015
T073202,29-09-2017 04:43,04,29,4th Week,09,Q3,2017
T073203,07-01-2020 22:57,22,07,1st Week,01,Q1,2020
T073204,06-06-2017 00:37,00,06,1st Week,06,Q2,2017
T073205,18-05-2016 23:46,23,18,3rd Week,05,Q2,2016
T073206,23-10-2015 08:35,08,23,4th Week,10,Q4,2015
T073207,20-12-2019 05:20,05,20,3rd Week,12,Q4,2019
T073208,13-07-2019 01:38,01,13,2nd Week,07,Q3,2019
T073209,05-12-2020 13:03,13,05,1st Week,12,Q4,2020
T073210,21-11-2014 15:55,15,21,3rd Week,11,Q4,2014
T073211,13-07-2016 15:56,15,13,2nd Week,07,Q3,2016
T073212,07-11-2019 04:35,04,07,1st Week,11,Q4,2019
T073213,01-01-2015 06:57,06,01,1st Week,01,Q1,2015
T073214,26-01-2019 05:46,05,26,4th Week,01,Q1,2019
T073215,30-09-2019 23:33,23,30,4th Week,09,Q3,2019
T073216,09-01-2020 10:18,10,09,2nd Week,01,Q1,2020
T073217,23-03-2019 20:18,20,23,4th Week,03,Q1,2019
T073218,09-05-2014 23:53,23,09,2nd Week,05,Q2,2014
T073219,28-02-2018 09:35,09,28,4th Week,02,Q1,2018
T073220,28-05-2018 13:28,13,28,4th Week,05,Q2,2018
T073221,05-04-2018 20:39,20,05,1st Week,04,Q2,2018
T073222,16-05-2018 12:39,12,16,3rd Week,05,Q2,2018
T073223,30-09-2014 08:30,08,30,4th Week,09,Q3,2014
T073224,31-05-2015 05:46,05,31,4th Week,05,Q2,2015
T073225,05-08-2017 02:21,02,05,1st Week,08,Q3,2017
T073226,28-05-2019 18:05,18,28,4th Week,05,Q2,2019
T073227,18-08-2017 09:46,09,18,3rd Week,08,Q3,2017
T073228,18-08-2015 06:43,06,18,3rd Week,08,Q3,2015
T073229,24-12-2019 17:29,17,24,4th Week,12,Q4,2019
T073230,15-06-2017 20:58,20,15,3rd Week,06,Q2,2017
T073231,13-03-2018 17:25,17,13,2nd Week,03,Q1,2018
T073232,08-01-2017 14:14,14,08,2nd Week,01,Q1,2017
T073233,04-11-2016 12:29,12,04,1st Week,11,Q4,2016
T073234,23-01-2020 01:05,01,23,4th Week,01,Q1,2020
T073235,17-10-2019 16:31,16,17,3rd Week,10,Q4,2019
T073236,20-09-2014 17:14,17,20,3rd Week,09,Q3,2014
T073237,24-01-2016 02:04,02,24,4th Week,01,Q1,2016
T073238,26-03-2017 16:05,16,26,4th Week,03,Q1,2017
T073239,31-01-2020 12:45,12,31,4th Week,01,Q1,2020
T073240,07-07-2020 15:20,15,07,1st Week,07,Q3,2020
T073241,03-10-2016 17:04,17,03,1st Week,10,Q4,2016
T073242,22-12-2020 16:32,16,22,4th Week,12,Q4,2020
T073243,20-11-2017 03:07,03,20,3rd Week,11,Q4,2017
T073244,10-10-2016 02:09,02,10,2nd Week,10,Q4,2016
T073245,04-08-2014 13:21,13,04,1st Week,08,Q3,2014
T073246,02-06-2016 22:55,22,02,1st Week,06,Q2,2016
T073247,19-04-2015 07:14,07,19,3rd Week,04,Q2,2015
T073248,26-06-2019 02:07,02,26,4th Week,06,Q2,2019
T073249,10-07-2020 21:32,21,10,2nd Week,07,Q3,2020
T073250,03-04-2016 17:59,17,03,1st Week,04,Q2,2016
T073251,09-07-2019 11:42,11,09,2nd Week,07,Q3,2019
T073252,19-03-2018 07:58,07,19,3rd Week,03,Q1,2018
T073253,07-12-2014 04:24,04,07,1st Week,12,Q4,2014
T073254,26-01-2020 04:00,04,26,4th Week,01,Q1,2020
T073255,08-09-2014 22:19,22,08,2nd Week,09,Q3,2014
T073256,30-05-2019 05:25,05,30,4th Week,05,Q2,2019
T073257,13-11-2015 00:28,00,13,2nd Week,11,Q4,2015
T073258,10-09-2020 07:49,07,10,2nd Week,09,Q3,2020
T073259,09-01-2016 20:08,20,09,2nd Week,01,Q1,2016
T073260,18-12-2020 11:08,11,18,3rd Week,12,Q4,2020
T073261,05-07-2018 02:16,02,05,1st Week,07,Q3,2018
T073262,06-10-2014 00:44,00,06,1st Week,10,Q4,2014
T073263,18-04-2020 00:57,00,18,3rd Week,04,Q2,2020
T073264,07-01-2018 12:32,12,07,1st Week,01,Q1,2018
T073265,01-09-2016 08:39,08,01,1st Week,09,Q3,2016
T073266,09-07-2019 03:42,03,09,2nd Week,07,Q3,2019
T073267,01-04-2017 07:49,07,01,1st Week,04,Q2,2017
T073268,25-09-2020 14:28,14,25,4th Week,09,Q3,2020
T073269,07-08-2015 00:38,00,07,1st Week,08,Q3,2015
T073270,18-08-2018 11:07,11,18,3rd Week,08,Q3,2018
T073271,13-09-2015 23:24,23,13,2nd Week,09,Q3,2015
T073272,10-12-2019 20:11,20,10,2nd Week,12,Q4,2019
T073273,16-10-2014 16:47,16,16,3rd Week,10,Q4,2014
T073274,13-11-2019 08:31,08,13,2nd Week,11,Q4,2019
T073275,12-03-2019 14:56,14,12,2nd Week,03,Q1,2019
T073276,25-11-2020 00:49,00,25,4th Week,11,Q4,2020
T073277,28-09-2020 06:22,06,28,4th Week,09,Q3,2020
T073278,07-09-2014 12:59,12,07,1st Week,09,Q3,2014
T073279,21-02-2015 15:03,15,21,3rd Week,02,Q1,2015
T073280,07-08-2016 21:01,21,07,1st Week,08,Q3,2016
T073281,13-07-2016 05:31,05,13,2nd Week,07,Q3,2016
T073282,02-05-2018 13:36,13,02,1st Week,05,Q2,2018
T073283,19-08-2016 12:05,12,19,3rd Week,08,Q3,2016
T073284,21-04-2020 02:00,02,21,3rd Week,04,Q2,2020
T073285,12-03-2020 06:17,06,12,2nd Week,03,Q1,2020
T073286,04-11-2018 14:24,14,04,1st Week,11,Q4,2018
T073287,25-10-2015 00:40,00,25,4th Week,10,Q4,2015
T073288,30-12-2014 11:15,11,30,4th Week,12,Q4,2014
T073289,25-06-2015 17:02,17,25,4th Week,06,Q2,2015
T073290,29-07-2014 05:51,05,29,4th Week,07,Q3,2014
T073291,17-10-2016 13:03,13,17,3rd Week,10,Q4,2016
T073292,03-08-2015 06:00,06,03,1st Week,08,Q3,2015
T073293,03-02-2017 18:17,18,03,1st Week,02,Q1,2017
T073294,22-01-2021 16:25,16,22,4th Week,01,Q1,2021
T073295,10-04-2017 19:50,19,10,2nd Week,04,Q2,2017
T073296,16-03-2017 19:35,19,16,3rd Week,03,Q1,2017
T073297,26-05-2017 02:42,02,26,4th Week,05,Q2,2017
T073298,12-04-2014 10:24,10,12,2nd Week,04,Q2,2014
T073299,30-01-2016 17:22,17,30,4th Week,01,Q1,2016
T073300,26-06-2016 23:49,23,26,4th Week,06,Q2,2016
T073301,13-02-2017 17:10,17,13,2nd Week,02,Q1,2017
T073302,25-03-2017 11:33,11,25,4th Week,03,Q1,2017
T073303,29-03-2018 15:44,15,29,4th Week,03,Q1,2018
T073304,27-03-2016 21:19,21,27,4th Week,03,Q1,2016
T073305,21-12-2016 22:52,22,21,3rd Week,12,Q4,2016
T073306,12-08-2019 14:35,14,12,2nd Week,08,Q3,2019
T073307,04-12-2014 11:28,11,04,1st Week,12,Q4,2014
T073308,20-02-2019 08:41,08,20,3rd Week,02,Q1,2019
T073309,01-06-2014 07:47,07,01,1st Week,06,Q2,2014
T073310,16-06-2015 03:48,03,16,3rd Week,06,Q2,2015
T073311,05-10-2019 10:38,10,05,1st Week,10,Q4,2019
T073312,03-03-2016 06:49,06,03,1st Week,03,Q1,2016
T073313,24-02-2016 14:49,14,24,4th Week,02,Q1,2016
T073314,28-12-2016 14:55,14,28,4th Week,12,Q4,2016
T073315,04-06-2014 23:10,23,04,1st Week,06,Q2,2014
T073316,30-04-2015 18:04,18,30,4th Week,04,Q2,2015
T073317,08-10-2017 12:04,12,08,2nd Week,10,Q4,2017
T073318,04-08-2020 17:33,17,04,1st Week,08,Q3,2020
T073319,02-02-2020 01:01,01,02,1st Week,02,Q1,2020
T073320,15-02-2015 04:16,04,15,3rd Week,02,Q1,2015
T073321,24-06-2016 23:00,23,24,4th Week,06,Q2,2016
T073322,27-12-2014 06:31,06,27,4th Week,12,Q4,2014
T073323,13-05-2015 12:50,12,13,2nd Week,05,Q2,2015
T073324,17-09-2015 03:11,03,17,3rd Week,09,Q3,2015
T073325,16-07-2020 15:48,15,16,3rd Week,07,Q3,2020
T073326,28-07-2014 22:40,22,28,4th Week,07,Q3,2014
T073327,07-04-2020 12:07,12,07,1st Week,04,Q2,2020
T073328,28-01-2015 14:48,14,28,4th Week,01,Q1,2015
T073329,04-10-2015 10:04,10,04,1st Week,10,Q4,2015
T073330,06-03-2014 09:13,09,06,1st Week,03,Q1,2014
T073331,05-11-2015 03:38,03,05,1st Week,11,Q4,2015
T073332,16-12-2020 11:12,11,16,3rd Week,12,Q4,2020
T073333,15-11-2018 03:22,03,15,3rd Week,11,Q4,2018
T073334,15-06-2018 22:23,22,15,3rd Week,06,Q2,2018
T073335,15-12-2015 01:43,01,15,3rd Week,12,Q4,2015
T073336,27-10-2016 16:15,16,27,4th Week,10,Q4,2016
T073337,22-07-2017 07:07,07,22,4th Week,07,Q3,2017
T073338,13-09-2015 13:55,13,13,2nd Week,09,Q3,2015
T073339,01-11-2017 02:03,02,01,1st Week,11,Q4,2017
T073340,29-04-2019 12:51,12,29,4th Week,04,Q2,2019
T073341,26-06-2017 01:22,01,26,4th Week,06,Q2,2017
T073342,09-10-2016 15:11,15,09,2nd Week,10,Q4,2016
T073343,02-09-2018 12:28,12,02,1st Week,09,Q3,2018
T073344,06-07-2015 22:22,22,06,1st Week,07,Q3,2015
T073345,01-09-2016 11:07,11,01,1st Week,09,Q3,2016
T073346,12-08-2017 12:39,12,12,2nd Week,08,Q3,2017
T073347,06-11-2014 09:59,09,06,1st Week,11,Q4,2014
T073348,06-11-2015 06:07,06,06,1st Week,11,Q4,2015
T073349,05-02-2020 23:15,23,05,1st Week,02,Q1,2020
T073350,09-12-2016 15:26,15,09,2nd Week,12,Q4,2016
T073351,14-06-2017 10:02,10,14,2nd Week,06,Q2,2017
T073352,07-01-2018 15:05,15,07,1st Week,01,Q1,2018
T073353,27-05-2018 11:34,11,27,4th Week,05,Q2,2018
T073354,26-01-2016 08:34,08,26,4th Week,01,Q1,2016
T073355,28-10-2016 12:19,12,28,4th Week,10,Q4,2016
T073356,21-08-2014 13:37,13,21,3rd Week,08,Q3,2014
T073357,26-06-2017 14:37,14,26,4th Week,06,Q2,2017
T073358,03-10-2018 11:52,11,03,1st Week,10,Q4,2018
T073359,25-03-2015 14:25,14,25,4th Week,03,Q1,2015
T073360,13-07-2018 11:19,11,13,2nd Week,07,Q3,2018
T073361,27-02-2017 01:08,01,27,4th Week,02,Q1,2017
T073362,11-12-2016 07:31,07,11,2nd Week,12,Q4,2016
T073363,28-02-2016 14:00,14,28,4th Week,02,Q1,2016
T073364,26-04-2019 20:35,20,26,4th Week,04,Q2,2019
T073365,13-12-2018 09:26,09,13,2nd Week,12,Q4,2018
T073366,07-03-2017 20:06,20,07,1st Week,03,Q1,2017
T073367,20-07-2015 13:47,13,20,3rd Week,07,Q3,2015
T073368,04-04-2018 04:51,04,04,1st Week,04,Q2,2018
T073369,12-12-2016 15:43,15,12,2nd Week,12,Q4,2016
T073370,05-09-2016 16:11,16,05,1st Week,09,Q3,2016
T073371,31-03-2019 14:01,14,31,4th Week,03,Q1,2019
T073372,28-12-2015 13:40,13,28,4th Week,12,Q4,2015
T073373,01-08-2016 06:48,06,01,1st Week,08,Q3,2016
T073374,16-12-2018 14:09,14,16,3rd Week,12,Q4,2018
T073375,26-09-2015 12:14,12,26,4th Week,09,Q3,2015
T073376,17-12-2015 17:22,17,17,3rd Week,12,Q4,2015
T073377,03-05-2015 03:58,03,03,1st Week,05,Q2,2015
T073378,09-08-2020 12:41,12,09,2nd Week,08,Q3,2020
T073379,29-05-2014 03:16,03,29,4th Week,05,Q2,2014
T073380,09-12-2016 00:39,00,09,2nd Week,12,Q4,2016
T073381,18-11-2020 00:58,00,18,3rd Week,11,Q4,2020
T073382,31-10-2016 19:50,19,31,4th Week,10,Q4,2016
T073383,05-05-2016 20:15,20,05,1st Week,05,Q2,2016
T073384,22-07-2020 12:51,12,22,4th Week,07,Q3,2020
T073385,17-11-2020 18:37,18,17,3rd Week,11,Q4,2020
T073386,21-05-2014 11:35,11,21,3rd Week,05,Q2,2014
T073387,14-02-2015 17:29,17,14,2nd Week,02,Q1,2015
T073388,09-08-2019 20:57,20,09,2nd Week,08,Q3,2019
T073389,27-04-2015 22:25,22,27,4th Week,04,Q2,2015
T073390,25-03-2014 18:37,18,25,4th Week,03,Q1,2014
T073391,18-04-2017 06:29,06,18,3rd Week,04,Q2,2017
T073392,27-02-2018 10:06,10,27,4th Week,02,Q1,2018
T073393,17-09-2018 15:07,15,17,3rd Week,09,Q3,2018
T073394,07-05-2020 15:37,15,07,1st Week,05,Q2,2020
T073395,11-10-2015 22:41,22,11,2nd Week,10,Q4,2015
T073396,05-11-2019 20:24,20,05,1st Week,11,Q4,2019
T073397,10-07-2015 07:29,07,10,2nd Week,07,Q3,2015
T073398,19-08-2016 14:36,14,19,3rd Week,08,Q3,2016
T073399,04-06-2018 00:02,00,04,1st Week,06,Q2,2018
T073400,28-04-2016 23:36,23,28,4th Week,04,Q2,2016
T073401,20-03-2015 00:38,00,20,3rd Week,03,Q1,2015
T073402,04-02-2017 10:08,10,04,1st Week,02,Q1,2017
T073403,25-04-2019 10:25,10,25,4th Week,04,Q2,2019
T073404,09-10-2019 13:45,13,09,2nd Week,10,Q4,2019
T073405,18-02-2020 02:48,02,18,3rd Week,02,Q1,2020
T073406,03-06-2016 22:12,22,03,1st Week,06,Q2,2016
T073407,14-12-2018 10:48,10,14,2nd Week,12,Q4,2018
T073408,22-09-2018 17:08,17,22,4th Week,09,Q3,2018
T073409,10-06-2020 19:15,19,10,2nd Week,06,Q2,2020
T073410,17-07-2016 17:08,17,17,3rd Week,07,Q3,2016
T073411,02-12-2014 02:01,02,02,1st Week,12,Q4,2014
T073412,03-09-2020 23:37,23,03,1st Week,09,Q3,2020
T073413,27-06-2019 11:16,11,27,4th Week,06,Q2,2019
T073414,22-04-2020 02:36,02,22,4th Week,04,Q2,2020
T073415,14-07-2014 14:55,14,14,2nd Week,07,Q3,2014
T073416,21-11-2020 23:16,23,21,3rd Week,11,Q4,2020
T073417,18-03-2016 07:39,07,18,3rd Week,03,Q1,2016
T073418,19-12-2016 05:01,05,19,3rd Week,12,Q4,2016
T073419,07-11-2015 19:56,19,07,1st Week,11,Q4,2015
T073420,02-04-2019 18:51,18,02,1st Week,04,Q2,2019
T073421,19-07-2016 01:46,01,19,3rd Week,07,Q3,2016
T073422,15-06-2020 15:03,15,15,3rd Week,06,Q2,2020
T073423,17-08-2017 04:10,04,17,3rd Week,08,Q3,2017
T073424,29-08-2014 09:12,09,29,4th Week,08,Q3,2014
T073425,23-08-2016 10:11,10,23,4th Week,08,Q3,2016
T073426,15-08-2017 12:25,12,15,3rd Week,08,Q3,2017
T073427,25-02-2016 18:34,18,25,4th Week,02,Q1,2016
T073428,28-01-2018 10:59,10,28,4th Week,01,Q1,2018
T073429,26-08-2015 15:56,15,26,4th Week,08,Q3,2015
T073430,24-07-2018 21:11,21,24,4th Week,07,Q3,2018
T073431,08-04-2014 01:57,01,08,2nd Week,04,Q2,2014
T073432,01-07-2017 11:54,11,01,1st Week,07,Q3,2017
T073433,15-11-2017 00:42,00,15,3rd Week,11,Q4,2017
T073434,19-12-2019 19:28,19,19,3rd Week,12,Q4,2019
T073435,13-08-2014 13:35,13,13,2nd Week,08,Q3,2014
T073436,11-03-2020 01:43,01,11,2nd Week,03,Q1,2020
T073437,29-10-2020 19:35,19,29,4th Week,10,Q4,2020
T073438,19-04-2019 13:57,13,19,3rd Week,04,Q2,2019
T073439,12-04-2015 21:24,21,12,2nd Week,04,Q2,2015
T073440,21-11-2016 00:28,00,21,3rd Week,11,Q4,2016
T073441,27-01-2016 20:32,20,27,4th Week,01,Q1,2016
T073442,30-12-2017 23:54,23,30,4th Week,12,Q4,2017
T073443,03-01-2016 21:55,21,03,1st Week,01,Q1,2016
T073444,03-10-2018 21:14,21,03,1st Week,10,Q4,2018
T073445,24-09-2018 09:14,09,24,4th Week,09,Q3,2018
T073446,24-09-2014 01:14,01,24,4th Week,09,Q3,2014
T073447,07-06-2018 11:22,11,07,1st Week,06,Q2,2018
T073448,17-11-2014 09:29,09,17,3rd Week,11,Q4,2014
T073449,24-10-2015 04:44,04,24,4th Week,10,Q4,2015
T073450,14-05-2019 15:26,15,14,2nd Week,05,Q2,2019
T073451,08-03-2016 03:41,03,08,2nd Week,03,Q1,2016
T073452,27-05-2019 11:51,11,27,4th Week,05,Q2,2019
T073453,25-12-2020 03:59,03,25,4th Week,12,Q4,2020
T073454,08-05-2016 17:28,17,08,2nd Week,05,Q2,2016
T073455,31-01-2018 10:08,10,31,4th Week,01,Q1,2018
T073456,25-03-2017 18:05,18,25,4th Week,03,Q1,2017
T073457,02-03-2016 04:24,04,02,1st Week,03,Q1,2016
T073458,29-01-2020 02:29,02,29,4th Week,01,Q1,2020
T073459,28-01-2019 22:36,22,28,4th Week,01,Q1,2019
T073460,01-04-2018 03:41,03,01,1st Week,04,Q2,2018
T073461,22-02-2018 10:57,10,22,4th Week,02,Q1,2018
T073462,14-04-2018 00:30,00,14,2nd Week,04,Q2,2018
T073463,01-09-2020 18:42,18,01,1st Week,09,Q3,2020
T073464,18-05-2017 07:43,07,18,3rd Week,05,Q2,2017
T073465,23-11-2019 04:23,04,23,4th Week,11,Q4,2019
T073466,07-04-2020 11:09,11,07,1st Week,04,Q2,2020
T073467,17-02-2020 20:38,20,17,3rd Week,02,Q1,2020
T073468,20-02-2016 23:11,23,20,3rd Week,02,Q1,2016
T073469,02-10-2014 17:00,17,02,1st Week,10,Q4,2014
T073470,21-08-2020 01:14,01,21,3rd Week,08,Q3,2020
T073471,15-01-2019 14:45,14,15,3rd Week,01,Q1,2019
T073472,18-03-2016 04:31,04,18,3rd Week,03,Q1,2016
T073473,03-03-2014 10:04,10,03,1st Week,03,Q1,2014
T073474,12-03-2017 13:48,13,12,2nd Week,03,Q1,2017
T073475,14-08-2016 18:43,18,14,2nd Week,08,Q3,2016
T073476,02-09-2020 00:13,00,02,1st Week,09,Q3,2020
T073477,09-05-2018 00:45,00,09,2nd Week,05,Q2,2018
T073478,11-08-2015 05:34,05,11,2nd Week,08,Q3,2015
T073479,31-01-2018 09:31,09,31,4th Week,01,Q1,2018
T073480,02-07-2014 06:26,06,02,1st Week,07,Q3,2014
T073481,06-10-2014 11:22,11,06,1st Week,10,Q4,2014
T073482,14-12-2015 06:42,06,14,2nd Week,12,Q4,2015
T073483,15-03-2017 23:37,23,15,3rd Week,03,Q1,2017
T073484,14-01-2017 15:35,15,14,2nd Week,01,Q1,2017
T073485,06-12-2016 11:18,11,06,1st Week,12,Q4,2016
T073486,16-10-2017 16:28,16,16,3rd Week,10,Q4,2017
T073487,09-02-2015 22:38,22,09,2nd Week,02,Q1,2015
T073488,28-12-2020 02:46,02,28,4th Week,12,Q4,2020
T073489,22-01-2018 17:35,17,22,4th Week,01,Q1,2018
T073490,28-10-2020 10:05,10,28,4th Week,10,Q4,2020
T073491,23-03-2016 16:05,16,23,4th Week,03,Q1,2016
T073492,12-10-2017 14:56,14,12,2nd Week,10,Q4,2017
T073493,31-03-2020 05:34,05,31,4th Week,03,Q1,2020
T073494,28-07-2020 18:12,18,28,4th Week,07,Q3,2020
T073495,09-10-2015 12:58,12,09,2nd Week,10,Q4,2015
T073496,22-11-2017 06:34,06,22,4th Week,11,Q4,2017
T073497,02-01-2019 05:43,05,02,1st Week,01,Q1,2019
T073498,05-04-2020 15:14,15,05,1st Week,04,Q2,2020
T073499,07-09-2017 03:17,03,07,1st Week,09,Q3,2017
T073500,04-12-2015 11:42,11,04,1st Week,12,Q4,2015
T073501,28-01-2015 15:42,15,28,4th Week,01,Q1,2015
T073502,28-09-2018 08:31,08,28,4th Week,09,Q3,2018
T073503,08-06-2016 12:02,12,08,2nd Week,06,Q2,2016
T073504,10-06-2015 23:16,23,10,2nd Week,06,Q2,2015
T073505,17-02-2016 10:30,10,17,3rd Week,02,Q1,2016
T073506,25-04-2019 20:15,20,25,4th Week,04,Q2,2019
T073507,19-11-2014 15:40,15,19,3rd Week,11,Q4,2014
T073508,16-10-2015 05:21,05,16,3rd Week,10,Q4,2015
T073509,23-10-2018 04:41,04,23,4th Week,10,Q4,2018
T073510,16-01-2017 12:53,12,16,3rd Week,01,Q1,2017
T073511,25-11-2015 08:09,08,25,4th Week,11,Q4,2015
T073512,17-10-2019 10:36,10,17,3rd Week,10,Q4,2019
T073513,23-02-2018 10:00,10,23,4th Week,02,Q1,2018
T073514,28-03-2018 16:32,16,28,4th Week,03,Q1,2018
T073515,17-11-2019 18:09,18,17,3rd Week,11,Q4,2019
T073516,30-06-2016 23:20,23,30,4th Week,06,Q2,2016
T073517,14-08-2018 08:42,08,14,2nd Week,08,Q3,2018
T073518,26-10-2018 14:02,14,26,4th Week,10,Q4,2018
T073519,04-07-2018 13:50,13,04,1st Week,07,Q3,2018
T073520,07-10-2017 15:48,15,07,1st Week,10,Q4,2017
T073521,09-02-2015 09:32,09,09,2nd Week,02,Q1,2015
T073522,30-12-2015 08:05,08,30,4th Week,12,Q4,2015
T073523,25-09-2017 13:30,13,25,4th Week,09,Q3,2017
T073524,12-08-2018 05:59,05,12,2nd Week,08,Q3,2018
T073525,21-01-2018 22:15,22,21,3rd Week,01,Q1,2018
T073526,09-04-2015 03:57,03,09,2nd Week,04,Q2,2015
T073527,30-11-2018 04:03,04,30,4th Week,11,Q4,2018
T073528,04-03-2017 12:19,12,04,1st Week,03,Q1,2017
